ID;LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;PAY_0;PAY_2;PAY_3;PAY_4;PAY_5;PAY_6;BILL_AMT1;BILL_AMT2;BILL_AMT3;BILL_AMT4;BILL_AMT5;BILL_AMT6;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;default.payment.next.month;risk_leak;BILL_AMT_SUM;LIMIT_BAL_LOG;CITY;RISK_RATING
9354;140000.0;1.0;1.0;2.0;28.0;0;0;0;-1;-1;-1;23702.0;23917.0;24460.0;435.0;435.0;435.0;1457.0;1000.0;435.0;435.0;435.0;435.0;0;0.13439673065699057;73384.0;11.849.404.844.423.000;City_26;1
18825;90000.0;2.0;1.0;2.0;27.0;0;0;0;0;0;0;83840.0;81111.0;83081.0;60210.0;61221.0;62636.0;3200.0;3500.0;3000.0;2600.0;2600.0;3000.0;0;0.16645542081479697;432099.0;11.407.576.060.361.700;City_13;1
21562;30000.0;2.0;2.0;1.0;23.0;2;0;0;0;0;0;27997.0;26049.0;27222.0;27729.0;28437.0;25336.0;1800.0;1900.0;1330.0;1038.0;1128.0;5000.0;0;-0.12650619960371803;162770.0;10.308.985.993.422.000;City_11;2
13363;50000.0;1.0;2.0;3.0;37.0;0;0;0;0;-1;0;49642.0;48381.0;44113.0;8522.0;17948.0;9390.0;2060.0;1014.0;170.0;17948.0;188.0;390.0;0;-0.022559348642860758;177996.0;10.819.798.284.210.200;City_48;1
22190;200000.0;2.0;3.0;1.0;29.0;0;0;0;0;0;0;203621.0;203424.0;199728.0;195609.0;131981.0;131294.0;7464.0;7889.0;6600.0;4602.0;4900.0;4726.0;0;0.021652307533394657;1065657.0;12.206.077.645.517.600;City_45;1
5595;30000.0;2.0;2.0;2.0;23.0;1;-1;-1;-2;-2;-1;-1.0;604.0;0.0;0.0;0.0;359.0;605.0;;0.0;0.0;359.0;0.0;0;0.17870496281612056;962.0;10.308.985.993.422.000;City_18;2
13130;10000.0;1.0;3.0;1.0;53.0;-1;-1;0;0;0;0;1772.0;8304.0;9506.0;9702.0;9999.0;10344.0;8304.0;1500.0;500.0;600.0;800.0;0.0;0;0.046382310583500876;49627.0;9.210.440.366.976.510;City_4;1
22567;120000.0;1.0;2.0;2.0;30.0;2;2;2;2;2;2;69443.0;70896.0;72381.0;70629.0;74827.0;76470.0;3200.0;3200.0;0.0;6000.0;3000.0;3000.0;0;0.039848820345047456;434646.0;11.695.255.355.062.700;City_11;2
10879;30000.0;1.0;2.0;2.0;25.0;1;2;3;2;0;0;25787.0;28067.0;27332.0;26597.0;27512.0;57002.0;3000.0;0.0;0.0;1500.0;1600.0;900.0;0;0.08065596413981978;192297.0;10.308.985.993.422.000;City_4;2
11080;100000.0;2.0;2.0;1.0;41.0;0;0;0;0;0;2;76828.0;77371.0;85154.0;84914.0;83097.0;1308.0;4000.0;10200.0;2100.0;2850.0;0.0;72375.0;0;-0.22070809993726095;408672.0;1.151.293.546.492.020;City_36;1
6245;280000.0;1.0;1.0;2.0;28.0;0;0;0;0;0;-1;281663.0;211805.0;96763.0;67554.0;-3.0;1244.0;80019.0;5000.0;439.0;10603.0;1247.0;2187.0;0;-0.0013256844238731529;659026.0;1.254.254.845.357.350;City_12;1
12951;50000.0;2.0;2.0;;30.0;-1;-1;-1;-1;-1;-1;4166.0;2859.0;1452.0;1190.0;543.0;920.0;2859.0;1452.0;1190.0;543.0;920.0;534.0;0;0.015942032352911587;11130.0;10.819.798.284.210.200;City_25;1
29418;50000.0;;2.0;2.0;28.0;0;0;0;0;0;0;48591.0;48896.0;48587.0;37211.0;28248.0;28430.0;2300.0;2000.0;1432.0;988.0;1600.0;1600.0;0;-0.13823652847690165;239963.0;10.819.798.284.210.200;City_47;1
27098;580000.0;1.0;1.0;1.0;35.0;-2;-2;-1;0;-1;0;9238.0;0.0;1758.0;2886.0;3733.0;3040.0;0.0;1758.0;2014.0;3793.0;7.0;2138.0;0;-0.054409629780942374;20655.0;13.270.785.106.659.000;City_22;1
24722;360000.0;1.0;2.0;0.0;38.0;-1;-1;-1;-2;-2;-2;176.0;252.0;0.0;0.0;0.0;0.0;252.0;0.0;0.0;0.0;0.0;0.0;0;-0.16499896501946165;428.0;12.793.862.088.206.200;City_3;1
25424;200000.0;2.0;1.0;2.0;30.0;-1;-1;-1;-1;-1;-1;10225.0;9468.0;30250.0;5215.0;90.0;5690.0;9468.0;30250.0;5215.0;90.0;6198.0;2440.0;0;0.009435044919724127;60938.0;12.206.077.645.517.600;City_48;1
19775;240000.0;2.0;1.0;1.0;37.0;0;0;0;0;0;0;86701.0;90251.0;92900.0;93876.0;91678.0;94280.0;5000.0;5000.0;3511.0;4000.0;4000.0;4000.0;0;0.02747657900898793;549686.0;12.388.398.368.982.100;City_46;1
14802;50000.0;2.0;1.0;1.0;35.0;1;-1;-1;0;0;-2;0.0;354.0;134.0;134.0;0.0;0.0;354.0;134.0;0.0;0.0;0.0;190.0;0;0.15284481440722666;622.0;10.819.798.284.210.200;City_17;2
1592;50000.0;2.0;2.0;2.0;33.0;1;2;2;0;0;0;49617.0;50352.0;49243.0;49819.0;19324.0;20103.0;1813.0;0.0;2169.0;702.0;1101.0;529.0;0;-0.0783525784698951;238458.0;10.819.798.284.210.200;City_45;2
9021;170000.0;2.0;2.0;1.0;42.0;0;0;0;0;0;0;37772.0;38862.0;39914.0;40559.0;41953.0;42210.0;2000.0;2000.0;1610.0;2200.0;1600.0;1600.0;0;-0.01291909647550043;241270.0;1.204.355.959.836.800;City_25;1
15691;20000.0;1.0;2.0;2.0;24.0;0;0;0;0;0;2;15110.0;16548.0;17443.0;16216.0;18027.0;12364.0;2000.0;1500.0;1500.0;2000.0;0.0;1000.0;0;0.08290738258252214;95708.0;990.353.755.128.617;City_12;1
5985;70000.0;1.0;1.0;2.0;33.0;0;0;0;0;0;0;63845.0;65443.0;65169.0;64370.0;15082.0;0.0;3224.0;1680.0;3000.0;142.0;142.0;0.0;0;-0.13048739885712826;273909.0;11.156.264.806.643.700;City_32;1
26861;230000.0;1.0;1.0;1.0;38.0;-2;-2;-2;-2;-2;-2;7904.0;860.0;-3.0;-3.0;-3.0;-3.0;864.0;0.0;0.0;0.0;0.0;0.0;0;-0.09203808051264042;8752.0;12.345.838.935.721.900;City_40;1
20427;30000.0;1.0;;2.0;24.0;0;0;0;0;0;0;27880.0;29342.0;22974.0;24586.0;25675.0;30765.0;2000.0;1388.0;2000.0;1500.0;5541.0;0.0;0;-0.09751386737657385;161222.0;10.308.985.993.422.000;City_48;1
16916;390000.0;1.0;1.0;1.0;64.0;0;0;0;0;0;0;38383.0;38134.0;38679.0;39689.0;40472.0;41320.0;1608.0;1647.0;1657.0;1440.0;1496.0;1518.0;0;-0.13674984072401097;236677.0;12.873.904.582.205.100;City_16;1
8873;500000.0;2.0;2.0;2.0;37.0;0;0;0;0;0;0;51652.0;29550.0;33040.0;30757.0;35559.0;38981.0;5300.0;4000.0;3000.0;5300.0;5000.0;5000.0;0;-0.07204505828800845;219539.0;13.122.365.377.402.300;City_1;1
8958;480000.0;2.0;2.0;1.0;37.0;-1;-1;-1;-1;-1;-1;5269.0;2217.0;9731.0;9272.0;2718.0;1498.0;2217.0;9731.0;9272.0;2718.0;1498.0;1138.0;0;-0.06287119592967524;30705.0;13.081.543.466.215.200;City_9;1
12276;50000.0;2.0;2.0;;38.0;0;0;0;0;0;-1;41724.0;92054.0;50120.0;19587.0;10577.0;7533.0;5000.0;5120.0;10292.0;5577.0;7533.0;1000.0;0;-0.02609003037844991;221595.0;10.819.798.284.210.200;City_47;1
29024;240000.0;2.0;2.0;;29.0;0;0;0;0;0;0;81274.0;83030.0;84945.0;65601.0;66901.0;68086.0;3101.0;3385.0;2377.0;2387.0;2472.0;2475.0;0;0.014131377658149008;449837.0;12.388.398.368.982.100;City_49;1
10344;410000.0;2.0;1.0;1.0;53.0;-1;-1;-1;-1;-1;-1;4213.0;187.0;7884.0;1842.0;1129.0;7592.0;187.0;7898.0;1842.0;1129.0;7592.0;0.0;0;-0.13185037200719033;22847.0;12.923.914.877.701.900;City_44;1
8947;50000.0;1.0;3.0;1.0;53.0;0;0;0;0;0;0;6618.0;7641.0;8651.0;8824.0;9008.0;9187.0;1133.0;1143.0;316.0;326.0;328.0;339.0;0;0.0277124176757925;49929.0;10.819.798.284.210.200;City_8;1
5129;60000.0;2.0;2.0;1.0;38.0;1;2;2;2;0;0;22212.0;21568.0;24209.0;23524.0;24491.0;25033.0;;3000.0;0.0;1500.0;1100.0;1000.0;0;0.12192207445080144;141037.0;11.002.116.507.732.000;City_21;2
13172;240000.0;2.0;2.0;1.0;37.0;-1;0;0;0;0;0;12365.0;92184.0;86507.0;89138.0;91118.0;93229.0;90500.0;3000.0;3000.0;2500.0;2500.0;3000.0;0;-0.0813524240392625;464541.0;12.388.398.368.982.100;City_46;1
22874;230000.0;2.0;5.0;1.0;39.0;-1;-1;0;0;-2;-2;7479.0;31280.0;120000.0;0.0;0.0;0.0;31280.0;90000.0;0.0;0.0;0.0;0.0;0;0.14291657619239975;158759.0;12.345.838.935.721.900;City_27;1
26505;400000.0;2.0;2.0;1.0;49.0;-2;-2;-2;-2;-2;-2;389.0;389.0;389.0;320.0;14185.0;389.0;390.0;;321.0;14255.0;390.0;390.0;0;-0.12204446688505435;16061.0;12.899.222.326.086.900;City_26;1
12314;110000.0;1.0;2.0;2.0;51.0;0;0;0;0;0;0;69564.0;51264.0;51584.0;49601.0;50485.0;50565.0;2500.0;1800.0;1800.0;2000.0;2000.0;2000.0;0;0.05659267023956051;323063.0;11.608.244.735.642.300;City_6;1
27641;20000.0;2.0;1.0;2.0;24.0;0;0;0;0;0;0;14273.0;13327.0;11789.0;11200.0;13244.0;13539.0;1183.0;2000.0;1200.0;2244.0;506.0;561.0;0;-0.094941985530612;77372.0;990.353.755.128.617;City_19;1
5941;60000.0;2.0;;2.0;25.0;0;0;0;0;0;0;51907.0;52997.0;53559.0;54716.0;54533.0;58085.0;1935.0;2000.0;2000.0;2000.0;6000.0;0.0;0;0.05654133384127115;325797.0;11.002.116.507.732.000;City_8;1
6240;500000.0;1.0;2.0;1.0;44.0;0;0;0;0;0;0;91718.0;93338.0;96781.0;98274.0;100528.0;102748.0;4000.0;5000.0;4000.0;4000.0;4091.0;6169.0;0;-0.024333156757165058;583387.0;13.122.365.377.402.300;City_44;1
25180;50000.0;2.0;3.0;2.0;23.0;0;0;0;0;0;-1;32789.0;7006.0;8880.0;15088.0;-574.0;27529.0;1500.0;2000.0;6700.0;5000.0;28103.0;1032.0;0;-0.10401274340109115;90718.0;10.819.798.284.210.200;City_11;1
13312;150000.0;2.0;;2.0;28.0;-1;-1;2;-1;-1;2;1159.0;2468.0;1159.0;1159.0;11476.0;10249.0;;0.0;1159.0;11476.0;0.0;2034.0;0;-0.3333173842032343;27670.0;11.918.397.239.722.800;City_10;1
23922;50000.0;1.0;3.0;2.0;23.0;0;0;-2;-2;-2;-2;4332.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.014640332127407904;4332.0;10.819.798.284.210.200;City_46;1
6285;150000.0;2.0;1.0;2.0;32.0;0;0;0;0;0;0;30697.0;40139.0;49410.0;58549.0;67560.0;86315.0;10000.0;10000.0;10000.0;10000.0;20000.0;1718.0;0;-0.17826124744587302;332670.0;11.918.397.239.722.800;City_31;1
9080;50000.0;1.0;2.0;2.0;26.0;1;5;4;8;7;6;48481.0;47426.0;56623.0;55815.0;55033.0;53625.0;0.0;10000.0;0.0;0.0;0.0;0.0;0;-0.04833007244742392;317003.0;10.819.798.284.210.200;City_11;2
21415;220000.0;2.0;1.0;2.0;30.0;-1;-1;-1;-1;-1;-1;8939.0;316.0;541.0;4188.0;3473.0;7653.0;316.0;541.0;4188.0;3473.0;7653.0;2280.0;0;-0.0007931804882230028;25110.0;12.301.387.370.778.700;City_31;1
29137;610000.0;2.0;3.0;1.0;50.0;-1;-1;-1;-1;-1;0;10579.0;11299.0;7380.0;3755.0;20515.0;11497.0;11299.0;9710.0;3769.0;20515.0;0.0;1070.0;0;-0.018055993824031398;65025.0;13.321.215.875.492.400;City_30;1
25545;120000.0;2.0;2.0;1.0;37.0;0;0;0;0;0;0;106469.0;108606.0;107945.0;111622.0;115301.0;117873.0;5400.0;4000.0;5500.0;5500.0;5500.0;1000.0;0;-0.07394659897519033;667816.0;11.695.255.355.062.700;City_22;1
28057;60000.0;2.0;1.0;2.0;;1;2;0;0;0;0;11776.0;11295.0;12799.0;14272.0;15225.0;16320.0;0.0;2000.0;2000.0;1500.0;1500.0;1500.0;0;-0.009968976901976142;81687.0;11.002.116.507.732.000;City_13;2
24743;280000.0;1.0;1.0;2.0;34.0;0;0;0;0;0;0;251267.0;258944.0;262562.0;164059.0;131807.0;180524.0;15000.0;10565.0;20253.0;20518.0;155067.0;11007.0;0;-0.04930782129822354;1249163.0;1.254.254.845.357.350;City_50;1
25672;400000.0;2.0;1.0;1.0;35.0;-2;-2;-2;-2;-2;-2;4689.0;10043.0;17883.0;9322.0;15693.0;5588.0;;18057.0;9368.0;15771.0;5616.0;10173.0;0;-0.0833647819122324;63218.0;12.899.222.326.086.900;City_24;1
28698;330000.0;2.0;5.0;1.0;34.0;0;0;0;0;0;0;252755.0;272262.0;281220.0;121814.0;11383.0;13090.0;25000.0;15000.0;7000.0;3000.0;2000.0;90000.0;0;0.056960924116060165;952524.0;12.706.850.963.741.100;City_22;1
5353;100000.0;2.0;2.0;1.0;48.0;1;2;2;2;-1;-1;7828.0;7260.0;430.0;0.0;860.0;430.0;430.0;;0.0;860.0;430.0;1166.0;0;0.19338544359657775;16808.0;1.151.293.546.492.020;City_21;2
10256;50000.0;1.0;1.0;2.0;23.0;0;0;0;-1;-1;-2;17528.0;17921.0;0.0;940.0;0.0;0.0;1000.0;0.0;940.0;0.0;0.0;0.0;0;0.190291765331522;36389.0;10.819.798.284.210.200;City_2;1
18700;210000.0;;1.0;2.0;26.0;0;0;0;0;0;0;186544.0;188366.0;173694.0;163481.0;128216.0;113292.0;8102.0;7798.0;12246.0;5268.0;5000.0;10000.0;0;0.0030525125394220785;953593.0;1.225.486.757.159.300;City_40;1
7168;210000.0;1.0;1.0;1.0;37.0;-1;-1;-1;-1;-1;-1;3094.0;565.0;1188.0;2667.0;546.0;578.0;565.0;1188.0;2667.0;546.0;578.0;2769.0;0;-0.10378901872015996;8638.0;1.225.486.757.159.300;City_23;1
5520;80000.0;;2.0;;47.0;0;0;-1;-1;-2;-2;4762.0;3235.0;1970.0;0.0;0.0;0.0;1000.0;1970.0;0.0;0.0;0.0;0.0;0;0.2527296390729405;9967.0;11.289.794.413.577.800;City_41;1
8081;230000.0;1.0;3.0;1.0;30.0;0;0;0;0;0;0;105105.0;51584.0;44005.0;35161.0;24985.0;25176.0;2068.0;1894.0;1466.0;1018.0;1136.0;503.0;0;0.0769978021195612;286016.0;12.345.838.935.721.900;City_8;1
4907;340000.0;2.0;2.0;1.0;46.0;-2;-2;-2;-2;-2;-2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.06196920530690841;0.0;1.273.670.383.776.440;City_17;1
15483;20000.0;1.0;3.0;1.0;39.0;0;0;-1;0;0;0;19831.0;1391.0;19037.0;19939.0;15110.0;0.0;1300.0;20398.0;1300.0;694.0;0.0;0.0;0;0.06503979516728192;75308.0;990.353.755.128.617;City_17;1
15765;70000.0;;3.0;2.0;24.0;0;0;0;0;0;0;5633.0;6646.0;7665.0;8836.0;9532.0;9730.0;1114.0;1133.0;1304.0;1000.0;351.0;2523.0;0;-0.11022970288456657;48042.0;11.156.264.806.643.700;City_24;1
23576;210000.0;2.0;1.0;1.0;38.0;-2;-2;-2;-2;-2;-2;-81.0;-81.0;-81.0;-81.0;-81.0;-81.0;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.012156700876335419;-486.0;1.225.486.757.159.300;City_4;1
8065;20000.0;2.0;2.0;1.0;51.0;-1;-1;-2;-2;-2;-2;10400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2000.0;0.0;0.0;0.0;0;0.0851451894089843;10400.0;990.353.755.128.617;City_7;1
22180;200000.0;2.0;1.0;2.0;27.0;-2;-2;-2;-2;-2;-2;4941.0;5555.0;15546.0;1665.0;3370.0;-36.0;5610.0;15616.0;1673.0;3385.0;0.0;95456.0;0;0.12197510707352666;31041.0;12.206.077.645.517.600;City_18;1
9503;80000.0;;2.0;3.0;52.0;0;0;0;0;0;0;63134.0;57072.0;55618.0;50345.0;52031.0;53141.0;2087.0;2019.0;2000.0;2500.0;2095.0;2002.0;0;0.04500634442502399;331341.0;11.289.794.413.577.800;City_11;1
19689;240000.0;2.0;1.0;1.0;33.0;0;0;0;0;0;0;214361.0;218626.0;223329.0;227820.0;227154.0;231935.0;7830.0;8231.0;8332.0;8187.0;8500.0;8029.0;0;-0.13006624488730542;1343225.0;12.388.398.368.982.100;City_31;1
8047;30000.0;1.0;2.0;2.0;39.0;2;3;2;2;2;3;27000.0;26286.0;26556.0;26818.0;29425.0;28662.0;0.0;1000.0;1000.0;3200.0;0.0;0.0;0;0.0329742368921895;164747.0;10.308.985.993.422.000;City_41;2
7852;260000.0;;1.0;1.0;51.0;-1;-1;-1;-1;-1;-2;771.0;1593.0;419.0;529.0;0.0;4090.0;1596.0;437.0;529.0;0.0;4090.0;98.0;0;-0.12045283633526767;7402.0;12.468.440.756.144.100;City_14;1
15017;30000.0;1.0;1.0;;42.0;1;2;2;2;0;0;31217.0;30406.0;31380.0;30277.0;30028.0;30198.0;0.0;3600.0;0.0;1100.0;1050.0;1000.0;0;-0.07915943872557601;183506.0;10.308.985.993.422.000;City_16;2
28769;500000.0;2.0;1.0;2.0;37.0;0;0;0;0;0;0;80846.0;74776.0;73558.0;71055.0;61248.0;40737.0;3032.0;3200.0;1946.0;1734.0;2000.0;4128.0;0;-0.14809334580726338;402220.0;13.122.365.377.402.300;City_39;1
16336;140000.0;2.0;1.0;2.0;37.0;1;-2;-2;-2;-2;-2;-18.0;-18.0;-18.0;-18.0;-18.0;-18.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.08567022210962923;-108.0;11.849.404.844.423.000;City_4;2
12777;;2.0;1.0;1.0;44.0;0;0;0;0;0;0;146390.0;148737.0;151000.0;152538.0;154291.0;155955.0;5111.0;5100.0;4300.0;4500.0;4500.0;4500.0;0;0.05452471462543371;908911.0;;City_39;1
10933;50000.0;2.0;3.0;2.0;48.0;1;2;2;0;0;0;49295.0;50414.0;49158.0;29375.0;28050.0;27721.0;2200.0;0.0;1008.0;1004.0;1032.0;932.0;0;0.10773496097216345;234013.0;10.819.798.284.210.200;City_32;2
23554;3500000.0;2.0;1.0;;44.0;-2;-2;-2;-2;-2;-2;8544.0;0.0;0.0;0.0;8631.0;277.0;0.0;0.0;0.0;8631.0;277.0;7545.0;0;-0.03357008899419894;174520.0;12.765.691.290.604.300;City_50;1
4209;30000.0;1.0;3.0;2.0;23.0;2;2;2;2;2;2;10732.0;20501.0;20831.0;21231.0;20589.0;31018.0;10000.0;1000.0;1000.0;0.0;13000.0;0.0;0;-0.3012914302522316;124902.0;10.308.985.993.422.000;City_33;2
846;490000.0;2.0;1.0;1.0;;-1;-1;-1;-1;-1;0;4290.0;4738.0;2803.0;6027.0;10722.0;8452.0;4738.0;2803.0;6027.0;10722.0;6000.0;1139.0;0;-0.2173113754036308;37032.0;13.102.162.710.901.000;City_25;1
5379;150000.0;1.0;2.0;2.0;26.0;0;0;0;0;0;0;144614.0;146446.0;122634.0;74711.0;76532.0;76452.0;6700.0;3764.0;2700.0;3000.0;3000.0;2800.0;0;-0.08946269482440841;641389.0;11.918.397.239.722.800;City_45;1
22073;80000.0;2.0;1.0;2.0;26.0;0;0;0;0;0;0;124224.0;124762.0;125778.0;128293.0;127839.0;128714.0;4574.0;4737.0;5753.0;5000.0;4330.0;4341.0;0;-0.06746394279953596;759610.0;11.289.794.413.577.800;City_21;1
13114;220000.0;1.0;2.0;2.0;29.0;0;0;0;0;0;0;223773.0;223304.0;221631.0;182629.0;165314.0;161971.0;8391.0;9000.0;6901.0;6000.0;6000.0;6435.0;0;-0.00046359348944998005;1178622.0;12.301.387.370.778.700;City_50;1
29725;140000.0;1.0;1.0;1.0;38.0;0;0;0;0;0;0;52684.0;46479.0;39949.0;30051.0;31124.0;32375.0;1692.0;2438.0;1464.0;2124.0;2375.0;1547.0;0;0.12885884648621646;232662.0;11.849.404.844.423.000;City_43;1
14606;10000.0;1.0;3.0;2.0;25.0;0;0;0;0;0;0;6892.0;7915.0;10086.0;18714.0;9781.0;9979.0;1294.0;2465.0;500.0;1000.0;500.0;0.0;0;-0.004817992357903416;63367.0;9.210.440.366.976.510;City_50;1
27651;20000.0;2.0;3.0;1.0;;2;0;0;2;2;2;14381.0;16174.0;18210.0;19335.0;19715.0;20249.0;2350.0;2300.0;1721.0;1000.0;1000.0;1000.0;0;-0.06494034473712591;108064.0;990.353.755.128.617;City_35;2
28227;290000.0;2.0;3.0;1.0;46.0;-1;-1;-1;-1;-1;-1;30365.0;32571.0;36918.0;37063.0;11566.0;32057.0;32575.0;36982.0;37063.0;11566.0;32057.0;1501.0;0;-0.34387349027503533;180540.0;12.577.639.650.232.500;City_26;1
16686;50000.0;1.0;2.0;2.0;36.0;0;0;2;2;-2;-2;46712.0;50932.0;49400.0;0.0;0.0;0.0;5000.0;0.0;2000.0;0.0;0.0;0.0;0;0.08808317946164795;147044.0;10.819.798.284.210.200;City_27;1
6136;150000.0;2.0;2.0;1.0;39.0;0;0;0;0;0;0;32891.0;30930.0;28901.0;27587.0;25531.0;26586.0;5000.0;1650.0;2000.0;2000.0;3000.0;2000.0;0;0.05851899557154421;172426.0;11.918.397.239.722.800;City_32;1
5009;170000.0;2.0;2.0;1.0;31.0;0;0;0;0;-2;-1;63948.0;62090.0;63000.0;0.0;0.0;3300.0;5000.0;4000.0;0.0;0.0;3300.0;0.0;0;0.02853047964564455;192338.0;1.204.355.959.836.800;City_30;1
29593;30000.0;1.0;1.0;;49.0;0;0;0;2;0;0;25144.0;25831.0;29122.0;28277.0;20390.0;20555.0;1500.0;4500.0;0.0;900.0;1000.0;2000.0;0;-0.04899587905662647;149319.0;10.308.985.993.422.000;City_37;1
17816;30000.0;1.0;2.0;2.0;23.0;0;0;0;0;0;0;30620.0;30432.0;30263.0;29418.0;30275.0;0.0;2000.0;2500.0;1200.0;1000.0;0.0;0.0;0;0.030386334788878505;151008.0;10.308.985.993.422.000;City_26;1
9002;260000.0;;1.0;2.0;31.0;-1;-1;-1;-1;-1;0;1629.0;933.0;2218.0;4068.0;9829.0;21270.0;933.0;2220.0;4068.0;9829.0;11680.0;553.0;0;-0.11689229424241772;39947.0;12.468.440.756.144.100;City_16;1
8227;10000.0;1.0;3.0;2.0;36.0;-1;-1;-1;-1;2;2;6517.0;344.0;0.0;10040.0;9735.0;10362.0;344.0;900.0;10040.0;0.0;790.0;0.0;0;0.0545642995185511;36998.0;9.210.440.366.976.510;City_27;1
21897;180000.0;2.0;2.0;1.0;27.0;1;-1;-1;-1;-1;-1;0.0;376.0;0.0;390.0;698.0;636.0;;0.0;390.0;698.0;636.0;456.0;0;-0.026155173315612453;2100.0;12.100.717.685.412.400;City_39;2
24177;110000.0;1.0;2.0;1.0;30.0;0;0;0;-1;2;2;35283.0;26000.0;9000.0;63853.0;59308.0;60576.0;1500.0;1500.0;63853.0;1500.0;2062.0;0.0;0;-0.013613278893122666;254020.0;11.608.244.735.642.300;City_10;1
24437;260000.0;1.0;1.0;2.0;37.0;-2;-2;-2;-2;-2;-2;256.0;188.0;188.0;198.0;217.0;1825.0;188.0;188.0;198.0;217.0;1825.0;198.0;0;0.19618479333125824;2872.0;12.468.440.756.144.100;City_45;1
13113;200000.0;1.0;3.0;1.0;65.0;0;0;0;0;0;0;183653.0;167157.0;144218.0;137975.0;132600.0;121028.0;7130.0;6611.0;4282.0;4367.0;4079.0;3664.0;0;0.057683284337482425;886631.0;12.206.077.645.517.600;City_17;1
18366;20000.0;2.0;2.0;1.0;;-1;-1;-1;-1;0;-1;3426.0;11581.0;10713.0;4272.0;4285.0;16542.0;11615.0;10739.0;4272.0;13.0;16687.0;952.0;0;0.16630129065219232;50819.0;990.353.755.128.617;City_25;1
21107;80000.0;1.0;;1.0;45.0;0;0;0;0;0;0;55385.0;52801.0;50209.0;43323.0;40275.0;38690.0;2019.0;2031.0;2013.0;2016.0;2002.0;3000.0;0;0.178783586042321;280683.0;11.289.794.413.577.800;City_45;1
29948;50000.0;1.0;3.0;1.0;46.0;0;0;0;2;0;0;11401.0;12506.0;14774.0;14233.0;14744.0;15252.0;1300.0;3000.0;0.0;1000.0;1000.0;3000.0;0;0.0738681715856677;82910.0;10.819.798.284.210.200;City_14;1
13535;;1.0;3.0;1.0;40.0;0;0;0;0;0;0;34582.0;25281.0;15264.0;12465.0;13262.0;13523.0;2000.0;2000.0;1000.0;1000.0;482.0;2000.0;0;-0.052686887928360585;114377.0;;City_27;1
28955;200000.0;2.0;1.0;2.0;37.0;0;0;0;0;0;0;19149.0;20103.0;21543.0;22765.0;23374.0;24134.0;1500.0;2000.0;1500.0;1200.0;1200.0;1200.0;0;0.06563827833840684;131068.0;12.206.077.645.517.600;City_18;1
6735;500000.0;2.0;2.0;1.0;31.0;-1;-1;-1;0;0;0;2181.0;5625.0;60201.0;45299.0;40940.0;16923.0;5700.0;60207.0;1000.0;838.0;4476.0;24236.0;0;-0.013036475393526854;171169.0;13.122.365.377.402.300;City_24;1
13488;240000.0;2.0;1.0;2.0;36.0;0;0;0;0;0;0;7283.0;5266.0;5113.0;7113.0;7113.0;4178.0;;1000.0;2000.0;2500.0;2000.0;5000.0;0;-0.11001176012587927;36066.0;12.388.398.368.982.100;City_39;1
13523;;2.0;2.0;2.0;36.0;-2;-2;-1;-1;-1;-1;2992.0;1300.0;8899.0;6257.0;-1197.0;12151.0;1300.0;12038.0;10696.0;613.0;14262.0;0.0;0;0.10935311158076458;30402.0;;City_10;1
29360;80000.0;1.0;1.0;1.0;27.0;-1;-1;0;-1;-1;0;2197.0;3613.0;4820.0;867.0;1154.0;2473.0;3613.0;1500.0;867.0;1500.0;1500.0;3700.0;0;0.033686311027810015;15124.0;11.289.794.413.577.800;City_11;1
15981;;2.0;3.0;1.0;37.0;1;2;2;2;0;0;28361.0;27227.0;29346.0;23548.0;11790.0;7276.0;0.0;;108.0;299.0;325.0;0.0;0;0.024315615321478898;127548.0;;City_27;2
24803;140000.0;1.0;2.0;2.0;26.0;0;0;0;0;0;0;21513.0;23147.0;24766.0;25782.0;27348.0;30820.0;2000.0;2000.0;1434.0;2000.0;4100.0;0.0;0;0.1681123796616594;153376.0;11.849.404.844.423.000;City_32;1
26355;100000.0;2.0;2.0;2.0;30.0;0;0;2;-1;0;0;2419.0;3123.0;177.0;1170.0;390.0;0.0;2177.0;0.0;1170.0;0.0;0.0;19760.0;0;-0.1580922163776561;7279.0;1.151.293.546.492.020;City_34;1
25754;100000.0;2.0;2.0;2.0;31.0;1;-2;-1;-1;-1;-2;0.0;0.0;680.0;837.0;0.0;0.0;0.0;680.0;837.0;0.0;0.0;0.0;0;0.06008833814588688;1517.0;1.151.293.546.492.020;City_22;2
5678;50000.0;1.0;3.0;1.0;55.0;0;0;0;0;0;0;44258.0;28040.0;27935.0;51904.0;24147.0;24425.0;2489.0;1384.0;841.0;1013.0;819.0;15154.0;0;-0.041669498653922554;200709.0;10.819.798.284.210.200;City_42;1
